date,material_key,price_inr,city,source,source_type
2025-02-01,granite_per_sqft,244.3,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-03-01,granite_per_sqft,244.3,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-04-01,granite_per_sqft,237.25,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-05-01,granite_per_sqft,234.9,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-06-01,granite_per_sqft,227.85,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-07-01,granite_per_sqft,225.5,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-08-01,granite_per_sqft,225.5,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-09-01,granite_per_sqft,227.85,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-10-01,granite_per_sqft,237.25,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-11-01,granite_per_sqft,241.95,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2025-12-01,granite_per_sqft,244.3,Delhi NCR,CPWD_stone_index_derived,real_index_derived
2020-01-01,granite_per_sqft,149.35,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-02-01,granite_per_sqft,152.31,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-03-01,granite_per_sqft,153.82,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-04-01,granite_per_sqft,150.84,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-05-01,granite_per_sqft,150.8,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-06-01,granite_per_sqft,147.68,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-07-01,granite_per_sqft,147.55,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-08-01,granite_per_sqft,148.94,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-09-01,granite_per_sqft,151.9,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-10-01,granite_per_sqft,159.63,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-11-01,granite_per_sqft,164.28,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-12-01,granite_per_sqft,167.39,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-01-01,granite_per_sqft,167.27,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-02-01,granite_per_sqft,170.4,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-03-01,granite_per_sqft,171.91,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-04-01,granite_per_sqft,168.42,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-05-01,granite_per_sqft,168.2,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-06-01,granite_per_sqft,164.56,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-07-01,granite_per_sqft,164.26,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-08-01,granite_per_sqft,164.72,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-09-01,granite_per_sqft,166.9,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-10-01,granite_per_sqft,174.28,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-11-01,granite_per_sqft,178.22,Hyderabad,CPWD_stone_index_derived,real_index_derived
2021-12-01,granite_per_sqft,180.46,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-01-01,granite_per_sqft,179.22,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-02-01,granite_per_sqft,181.71,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-03-01,granite_per_sqft,182.47,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-04-01,granite_per_sqft,177.94,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-05-01,granite_per_sqft,176.9,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-06-01,granite_per_sqft,172.3,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-07-01,granite_per_sqft,171.22,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-08-01,granite_per_sqft,171.91,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-09-01,granite_per_sqft,174.41,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-10-01,granite_per_sqft,182.33,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-11-01,granite_per_sqft,186.69,Hyderabad,CPWD_stone_index_derived,real_index_derived
2022-12-01,granite_per_sqft,189.25,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-01-01,granite_per_sqft,188.18,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-02-01,granite_per_sqft,190.76,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-03-01,granite_per_sqft,191.52,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-04-01,granite_per_sqft,186.72,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-05-01,granite_per_sqft,185.6,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-06-01,granite_per_sqft,180.74,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-07-01,granite_per_sqft,179.57,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-08-01,granite_per_sqft,180.26,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-09-01,granite_per_sqft,182.84,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-10-01,granite_per_sqft,191.12,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-11-01,granite_per_sqft,195.65,Hyderabad,CPWD_stone_index_derived,real_index_derived
2023-12-01,granite_per_sqft,198.3,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-01-01,granite_per_sqft,197.14,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-02-01,granite_per_sqft,199.81,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-03-01,granite_per_sqft,200.56,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-04-01,granite_per_sqft,195.51,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-05-01,granite_per_sqft,194.3,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-06-01,granite_per_sqft,189.17,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-07-01,granite_per_sqft,187.92,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-08-01,granite_per_sqft,187.92,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-09-01,granite_per_sqft,189.88,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-10-01,granite_per_sqft,197.71,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-11-01,granite_per_sqft,201.62,Hyderabad,CPWD_stone_index_derived,real_index_derived
2024-12-01,granite_per_sqft,203.58,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-01-01,granite_per_sqft,201.62,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-02-01,granite_per_sqft,203.58,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-03-01,granite_per_sqft,203.58,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-04-01,granite_per_sqft,197.71,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-05-01,granite_per_sqft,195.75,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-06-01,granite_per_sqft,189.88,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-07-01,granite_per_sqft,187.92,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-08-01,granite_per_sqft,187.92,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-09-01,granite_per_sqft,189.88,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-10-01,granite_per_sqft,197.71,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-11-01,granite_per_sqft,201.62,Hyderabad,CPWD_stone_index_derived,real_index_derived
2025-12-01,granite_per_sqft,203.58,Hyderabad,CPWD_stone_index_derived,real_index_derived
2020-01-01,granite_per_sqft,141.88,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-02-01,granite_per_sqft,144.69,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-03-01,granite_per_sqft,146.13,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-04-01,granite_per_sqft,143.3,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-05-01,granite_per_sqft,143.26,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-06-01,granite_per_sqft,140.3,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-07-01,granite_per_sqft,140.17,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-08-01,granite_per_sqft,141.5,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-09-01,granite_per_sqft,144.31,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-10-01,granite_per_sqft,151.65,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-11-01,granite_per_sqft,156.07,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-12-01,granite_per_sqft,159.02,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-01-01,granite_per_sqft,158.91,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-02-01,granite_per_sqft,161.88,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-03-01,granite_per_sqft,163.32,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-04-01,granite_per_sqft,160.0,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-05-01,granite_per_sqft,159.79,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-06-01,granite_per_sqft,156.33,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-07-01,granite_per_sqft,156.04,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-08-01,granite_per_sqft,156.48,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-09-01,granite_per_sqft,158.56,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-10-01,granite_per_sqft,165.56,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-11-01,granite_per_sqft,169.31,Kolkata,CPWD_stone_index_derived,real_index_derived
2021-12-01,granite_per_sqft,171.43,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-01-01,granite_per_sqft,170.26,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-02-01,granite_per_sqft,172.63,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-03-01,granite_per_sqft,173.34,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-04-01,granite_per_sqft,169.04,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-05-01,granite_per_sqft,168.06,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-06-01,granite_per_sqft,163.68,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-07-01,granite_per_sqft,162.66,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-08-01,granite_per_sqft,163.32,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-09-01,granite_per_sqft,165.69,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-10-01,granite_per_sqft,173.21,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-11-01,granite_per_sqft,177.35,Kolkata,CPWD_stone_index_derived,real_index_derived
2022-12-01,granite_per_sqft,179.79,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-01-01,granite_per_sqft,178.77,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-02-01,granite_per_sqft,181.22,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-03-01,granite_per_sqft,181.94,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-04-01,granite_per_sqft,177.39,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-05-01,granite_per_sqft,176.32,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-06-01,granite_per_sqft,171.7,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-07-01,granite_per_sqft,170.59,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-08-01,granite_per_sqft,171.25,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-09-01,granite_per_sqft,173.7,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-10-01,granite_per_sqft,181.56,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-11-01,granite_per_sqft,185.87,Kolkata,CPWD_stone_index_derived,real_index_derived
2023-12-01,granite_per_sqft,188.39,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-01-01,granite_per_sqft,187.28,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-02-01,granite_per_sqft,189.82,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-03-01,granite_per_sqft,190.54,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-04-01,granite_per_sqft,185.74,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-05-01,granite_per_sqft,184.58,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-06-01,granite_per_sqft,179.72,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-07-01,granite_per_sqft,178.52,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-08-01,granite_per_sqft,178.52,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-09-01,granite_per_sqft,180.38,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-10-01,granite_per_sqft,187.82,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-11-01,granite_per_sqft,191.54,Kolkata,CPWD_stone_index_derived,real_index_derived
2024-12-01,granite_per_sqft,193.4,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-01-01,granite_per_sqft,191.54,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-02-01,granite_per_sqft,193.4,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-03-01,granite_per_sqft,193.4,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-04-01,granite_per_sqft,187.82,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-05-01,granite_per_sqft,185.96,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-06-01,granite_per_sqft,180.38,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-07-01,granite_per_sqft,178.52,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-08-01,granite_per_sqft,178.52,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-09-01,granite_per_sqft,180.38,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-10-01,granite_per_sqft,187.82,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-11-01,granite_per_sqft,191.54,Kolkata,CPWD_stone_index_derived,real_index_derived
2025-12-01,granite_per_sqft,193.4,Kolkata,CPWD_stone_index_derived,real_index_derived
2020-01-01,granite_per_sqft,186.69,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-02-01,granite_per_sqft,190.38,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-03-01,granite_per_sqft,192.27,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-04-01,granite_per_sqft,188.55,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-05-01,granite_per_sqft,188.5,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-06-01,granite_per_sqft,184.6,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-07-01,granite_per_sqft,184.44,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-08-01,granite_per_sqft,186.18,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-09-01,granite_per_sqft,189.88,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-10-01,granite_per_sqft,199.54,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-11-01,granite_per_sqft,205.36,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-12-01,granite_per_sqft,209.24,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-01-01,granite_per_sqft,209.09,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-02-01,granite_per_sqft,213.0,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-03-01,granite_per_sqft,214.89,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-04-01,granite_per_sqft,210.52,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-05-01,granite_per_sqft,210.25,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-06-01,granite_per_sqft,205.7,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-07-01,granite_per_sqft,205.32,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-08-01,granite_per_sqft,205.9,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-09-01,granite_per_sqft,208.63,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-10-01,granite_per_sqft,217.84,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-11-01,granite_per_sqft,222.78,Mumbai,CPWD_stone_index_derived,real_index_derived
2021-12-01,granite_per_sqft,225.57,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-01-01,granite_per_sqft,224.02,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-02-01,granite_per_sqft,227.14,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-03-01,granite_per_sqft,228.08,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-04-01,granite_per_sqft,222.42,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-05-01,granite_per_sqft,221.12,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-06-01,granite_per_sqft,215.37,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-07-01,granite_per_sqft,214.02,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-08-01,granite_per_sqft,214.89,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-09-01,granite_per_sqft,218.01,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-10-01,granite_per_sqft,227.91,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-11-01,granite_per_sqft,233.36,Mumbai,CPWD_stone_index_derived,real_index_derived
2022-12-01,granite_per_sqft,236.57,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-01-01,granite_per_sqft,235.23,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-02-01,granite_per_sqft,238.45,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-03-01,granite_per_sqft,239.4,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-04-01,granite_per_sqft,233.4,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-05-01,granite_per_sqft,232.0,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-06-01,granite_per_sqft,225.92,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-07-01,granite_per_sqft,224.46,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-08-01,granite_per_sqft,225.33,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-09-01,granite_per_sqft,228.56,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-10-01,granite_per_sqft,238.9,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-11-01,granite_per_sqft,244.56,Mumbai,CPWD_stone_index_derived,real_index_derived
2023-12-01,granite_per_sqft,247.88,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-01-01,granite_per_sqft,246.43,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-02-01,granite_per_sqft,249.76,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-03-01,granite_per_sqft,250.7,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-04-01,granite_per_sqft,244.39,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-05-01,granite_per_sqft,242.88,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-06-01,granite_per_sqft,236.47,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-07-01,granite_per_sqft,234.9,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-08-01,granite_per_sqft,234.9,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-09-01,granite_per_sqft,237.35,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-10-01,granite_per_sqft,247.13,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-11-01,granite_per_sqft,252.03,Mumbai,CPWD_stone_index_derived,real_index_derived
2024-12-01,granite_per_sqft,254.48,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-01-01,granite_per_sqft,252.03,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-02-01,granite_per_sqft,254.48,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-03-01,granite_per_sqft,254.48,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-04-01,granite_per_sqft,247.13,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-05-01,granite_per_sqft,244.69,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-06-01,granite_per_sqft,237.35,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-07-01,granite_per_sqft,234.9,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-08-01,granite_per_sqft,234.9,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-09-01,granite_per_sqft,237.35,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-10-01,granite_per_sqft,247.13,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-11-01,granite_per_sqft,252.03,Mumbai,CPWD_stone_index_derived,real_index_derived
2025-12-01,granite_per_sqft,254.48,Mumbai,CPWD_stone_index_derived,real_index_derived
2020-01-01,granite_per_sqft,156.82,Pune,CPWD_stone_index_derived,real_index_derived
2020-02-01,granite_per_sqft,159.92,Pune,CPWD_stone_index_derived,real_index_derived
2020-03-01,granite_per_sqft,161.51,Pune,CPWD_stone_index_derived,real_index_derived
2020-04-01,granite_per_sqft,158.39,Pune,CPWD_stone_index_derived,real_index_derived
2020-05-01,granite_per_sqft,158.34,Pune,CPWD_stone_index_derived,real_index_derived
2020-06-01,granite_per_sqft,155.07,Pune,CPWD_stone_index_derived,real_index_derived
2020-07-01,granite_per_sqft,154.93,Pune,CPWD_stone_index_derived,real_index_derived
2020-08-01,granite_per_sqft,156.39,Pune,CPWD_stone_index_derived,real_index_derived
2020-09-01,granite_per_sqft,159.5,Pune,CPWD_stone_index_derived,real_index_derived
2020-10-01,granite_per_sqft,167.61,Pune,CPWD_stone_index_derived,real_index_derived
2020-11-01,granite_per_sqft,172.5,Pune,CPWD_stone_index_derived,real_index_derived
2020-12-01,granite_per_sqft,175.76,Pune,CPWD_stone_index_derived,real_index_derived
2021-01-01,granite_per_sqft,175.64,Pune,CPWD_stone_index_derived,real_index_derived
2021-02-01,granite_per_sqft,178.92,Pune,CPWD_stone_index_derived,real_index_derived
2021-03-01,granite_per_sqft,180.51,Pune,CPWD_stone_index_derived,real_index_derived
2021-04-01,granite_per_sqft,176.84,Pune,CPWD_stone_index_derived,real_index_derived
2021-05-01,granite_per_sqft,176.61,Pune,CPWD_stone_index_derived,real_index_derived
2021-06-01,granite_per_sqft,172.79,Pune,CPWD_stone_index_derived,real_index_derived
2021-07-01,granite_per_sqft,172.47,Pune,CPWD_stone_index_derived,real_index_derived
2021-08-01,granite_per_sqft,172.96,Pune,CPWD_stone_index_derived,real_index_derived
2021-09-01,granite_per_sqft,175.25,Pune,CPWD_stone_index_derived,real_index_derived
2021-10-01,granite_per_sqft,182.99,Pune,CPWD_stone_index_derived,real_index_derived
2021-11-01,granite_per_sqft,187.14,Pune,CPWD_stone_index_derived,real_index_derived
2021-12-01,granite_per_sqft,189.48,Pune,CPWD_stone_index_derived,real_index_derived
2022-01-01,granite_per_sqft,188.18,Pune,CPWD_stone_index_derived,real_index_derived
2022-02-01,granite_per_sqft,190.8,Pune,CPWD_stone_index_derived,real_index_derived
2022-03-01,granite_per_sqft,191.59,Pune,CPWD_stone_index_derived,real_index_derived
2022-04-01,granite_per_sqft,186.83,Pune,CPWD_stone_index_derived,real_index_derived
2022-05-01,granite_per_sqft,185.74,Pune,CPWD_stone_index_derived,real_index_derived
2022-06-01,granite_per_sqft,180.91,Pune,CPWD_stone_index_derived,real_index_derived
2022-07-01,granite_per_sqft,179.78,Pune,CPWD_stone_index_derived,real_index_derived
2022-08-01,granite_per_sqft,180.51,Pune,CPWD_stone_index_derived,real_index_derived
2022-09-01,granite_per_sqft,183.13,Pune,CPWD_stone_index_derived,real_index_derived
2022-10-01,granite_per_sqft,191.45,Pune,CPWD_stone_index_derived,real_index_derived
2022-11-01,granite_per_sqft,196.02,Pune,CPWD_stone_index_derived,real_index_derived
2022-12-01,granite_per_sqft,198.72,Pune,CPWD_stone_index_derived,real_index_derived
2023-01-01,granite_per_sqft,197.59,Pune,CPWD_stone_index_derived,real_index_derived
2023-02-01,granite_per_sqft,200.3,Pune,CPWD_stone_index_derived,real_index_derived
2023-03-01,granite_per_sqft,201.09,Pune,CPWD_stone_index_derived,real_index_derived
2023-04-01,granite_per_sqft,196.06,Pune,CPWD_stone_index_derived,real_index_derived
2023-05-01,granite_per_sqft,194.88,Pune,CPWD_stone_index_derived,real_index_derived
2023-06-01,granite_per_sqft,189.77,Pune,CPWD_stone_index_derived,real_index_derived
2023-07-01,granite_per_sqft,188.55,Pune,CPWD_stone_index_derived,real_index_derived
2023-08-01,granite_per_sqft,189.28,Pune,CPWD_stone_index_derived,real_index_derived
2023-09-01,granite_per_sqft,191.99,Pune,CPWD_stone_index_derived,real_index_derived
2023-10-01,granite_per_sqft,200.67,Pune,CPWD_stone_index_derived,real_index_derived
2023-11-01,granite_per_sqft,205.43,Pune,CPWD_stone_index_derived,real_index_derived
2023-12-01,granite_per_sqft,208.22,Pune,CPWD_stone_index_derived,real_index_derived
2024-01-01,granite_per_sqft,207.0,Pune,CPWD_stone_index_derived,real_index_derived
2024-02-01,granite_per_sqft,209.8,Pune,CPWD_stone_index_derived,real_index_derived
2024-03-01,granite_per_sqft,210.59,Pune,CPWD_stone_index_derived,real_index_derived
2024-04-01,granite_per_sqft,205.29,Pune,CPWD_stone_index_derived,real_index_derived
2024-05-01,granite_per_sqft,204.02,Pune,CPWD_stone_index_derived,real_index_derived
2024-06-01,granite_per_sqft,198.63,Pune,CPWD_stone_index_derived,real_index_derived
2024-07-01,granite_per_sqft,197.32,Pune,CPWD_stone_index_derived,real_index_derived
2024-08-01,granite_per_sqft,197.32,Pune,CPWD_stone_index_derived,real_index_derived
2024-09-01,granite_per_sqft,199.37,Pune,CPWD_stone_index_derived,real_index_derived
2024-10-01,granite_per_sqft,207.59,Pune,CPWD_stone_index_derived,real_index_derived
2024-11-01,granite_per_sqft,211.7,Pune,CPWD_stone_index_derived,real_index_derived
2024-12-01,granite_per_sqft,213.76,Pune,CPWD_stone_index_derived,real_index_derived
2025-01-01,granite_per_sqft,211.7,Pune,CPWD_stone_index_derived,real_index_derived
2025-02-01,granite_per_sqft,213.76,Pune,CPWD_stone_index_derived,real_index_derived
2025-03-01,granite_per_sqft,213.76,Pune,CPWD_stone_index_derived,real_index_derived
2025-04-01,granite_per_sqft,207.59,Pune,CPWD_stone_index_derived,real_index_derived
2025-05-01,granite_per_sqft,205.54,Pune,CPWD_stone_index_derived,real_index_derived
2025-06-01,granite_per_sqft,199.37,Pune,CPWD_stone_index_derived,real_index_derived
2025-07-01,granite_per_sqft,197.32,Pune,CPWD_stone_index_derived,real_index_derived
2025-08-01,granite_per_sqft,197.32,Pune,CPWD_stone_index_derived,real_index_derived
2025-09-01,granite_per_sqft,199.37,Pune,CPWD_stone_index_derived,real_index_derived
2025-10-01,granite_per_sqft,207.59,Pune,CPWD_stone_index_derived,real_index_derived
2025-11-01,granite_per_sqft,211.7,Pune,CPWD_stone_index_derived,real_index_derived
2025-12-01,granite_per_sqft,213.76,Pune,CPWD_stone_index_derived,real_index_derived
2020-01-01,kajaria_tiles_per_sqft,64.44,Ahmedabad,brand_price_circular,real_brand_circular
2020-02-01,kajaria_tiles_per_sqft,65.06,Ahmedabad,brand_price_circular,real_brand_circular
2020-03-01,kajaria_tiles_per_sqft,65.06,Ahmedabad,brand_price_circular,real_brand_circular
2020-04-01,kajaria_tiles_per_sqft,63.19,Ahmedabad,brand_price_circular,real_brand_circular
2020-05-01,kajaria_tiles_per_sqft,62.56,Ahmedabad,brand_price_circular,real_brand_circular
